"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENSMUSG00000041872.9" 13.9209637749111 0.0653111975425138 0.588583931264257 0 1 1
"ENSMUSG00000041859.10" 6782.07043732828 -0.520721122616251 0.0420111351787298 0 1 1
"ENSMUSG00000025931.15" 390.53435288175 -0.0574535835306367 0.120791047822415 0 1 1
"ENSMUSG00000041809.5" 53.6215926210564 0.097647168250836 0.310564865289351 0 1 1
"ENSMUSG00000041779.5" 384.422857135413 0.0805731184564482 0.121220383940163 0 1 1
"ENSMUSG00000025933.15" 51.241461949566 -0.585867524346685 0.327569974418862 -0.00276284060263613 0.9977955749437 1
"ENSMUSG00000025934.15" 67.4369764629148 -1.24501348194774 0.286314930689954 -2.30533203293315 0.0211479848306071 0.137944977194569
"ENSMUSG00000082935.3" 31.6655937222003 -0.281066808450272 0.391912341221539 0 1 1
"ENSMUSG00000041670.17" 62.93932599989 -0.911086050859707 0.296161730367062 -1.10116708777449 0.270823943052164 1
"ENSMUSG00000026158.11" 153.871574588299 0.5207602317431 0.187309187024979 0 1 1
"ENSMUSG00000026155.13" 1325.80165121853 0.138131191917151 0.0744832073673602 0 1 1
"ENSMUSG00000026154.4" 116.373213729483 -0.0689923605769828 0.225926215936896 0 1 1
"ENSMUSG00000026153.15" 538.126693872559 0.71859541915405 0.111023605370804 1.20364419788546 0.228727128828336 0.993564218189467
"ENSMUSG00000100131.1" 21.6137148711001 -0.316582012198485 0.891791268939996 0 1 1
"ENSMUSG00000101939.1" 14.5198816325514 -0.396059430426372 0.585062589368524 0 1 1
"ENSMUSG00000101111.1" 48.9824861004701 -0.485925757384559 0.771129902048986 0 1 1
"ENSMUSG00000100862.1" 63.295029482404 -0.504754575559928 0.652276930904799 0 1 1
"ENSMUSG00000102070.1" 50.2965528881698 -0.074561094430127 0.584630908304433 0 1 1
"ENSMUSG00000101249.1" 61.7569938971222 0.0698562353351657 0.75628150119428 0 1 1
"ENSMUSG00000073725.8" 374.196353064048 1.30821903990584 0.139910117039565 5.16943702491616 2.34800238307592e-07 4.31026151750365e-06
"ENSMUSG00000086240.4" 8.92296348671197 -0.166847705032167 0.807925878361111 0 1 1
"ENSMUSG00000099492.1" 16.8819905728813 -0.21918445765948 0.622264255212307 0 1 1
"ENSMUSG00000048874.15" 3115.10084634376 0.0311018457417121 0.0581627257374795 0 1 1
"ENSMUSG00000026064.16" 18.3140902265719 0.935404404514455 0.55909217391868 0.626805239173802 0.530786908817599 1
"ENSMUSG00000026134.11" 668.299270350017 -0.35821772008206 0.094559401296871 0 1 1
"ENSMUSG00000004768.14" 771.52592316537 0.497033742736535 0.0917846011875418 0 1 1
"ENSMUSG00000042215.8" 42.0287297844645 1.42150138246433 0.381490816450412 2.19281525444507 0.0283206924271846 0.176973027169874
"ENSMUSG00000042197.13" 865.638172153773 -0.704520092256707 0.0913258843907972 -1.30913149468058 0.190489812479952 0.860797154540959
"ENSMUSG00000081402.4" 16.9016676596182 1.02432753044411 0.598048120497507 0.734665012169007 0.462543533589178 1
"ENSMUSG00000042182.16" 56.7202897729622 1.26216942564583 0.319050398737205 2.12257037635762 0.0337898695319525 0.205517322534017
"ENSMUSG00000026131.20" 3050.00314761326 -0.3347472273222 0.0710473887539523 0 1 1
"ENSMUSG00000042111.9" 364.23736681839 0.334618853682628 0.129092006794705 0 1 1
"ENSMUSG00000026127.13" 1300.45088484647 0.177632888167623 0.0705090924720854 0 1 1
"ENSMUSG00000026126.15" 38.5498045188581 1.87615976020715 0.410410929978953 3.14610836400535 0.00165458689338346 0.0147835560922726
"ENSMUSG00000037509.21" 126.009648524783 1.32360963482423 0.222869246052992 3.31426227343832 0.000918852758757731 0.00874611700002729
"ENSMUSG00000104002.2" 15.239605186441 0.421423085741445 0.628797872140065 0 1 1
"ENSMUSG00000037503.12" 2920.73464975559 0.253396303073886 0.0541165575958723 0 1 1
"ENSMUSG00000026123.11" 1383.06651567645 0.519729118959816 0.0722984450244254 0 1 1
"ENSMUSG00000103708.1" 17.3321274067446 0.923316188955525 0.539094481944644 0.627633373307486 0.530244140944183 1
"ENSMUSG00000045216.7" 2503.74693887643 0.0130766649216315 0.0615392389180691 0 1 1
"ENSMUSG00000037470.14" 3809.84153393194 -0.0343854838234706 0.0555184052444596 0 1 1
"ENSMUSG00000037447.16" 126.001545564497 -0.181998351823735 0.211448289486556 0 1 1
"ENSMUSG00000010453.12" 1293.52232051576 0.421605167033308 0.0712222392350769 0 1 1
"ENSMUSG00000001143.13" 353.331412815501 0.414960874002368 0.136537066069504 0 1 1
"ENSMUSG00000037408.10" 97.7021873919045 0.737757940077582 0.254297380516164 0.600853375077193 0.547937650004167 1
"ENSMUSG00000001138.13" 554.250629009707 -0.14511234528367 0.10558445100022 0 1 1
"ENSMUSG00000079610.9" 76.9420267154665 0.114325070213214 0.279076781025375 0 1 1
"ENSMUSG00000026121.13" 64.883514881015 -0.563567296190612 0.3044920770199 0 1 1
"ENSMUSG00000046337.17" 492.016005869746 0.82641894821892 0.115184431710999 2.09625939817617 0.0360591863713267 0.217261977561254
"ENSMUSG00000061518.11" 1805.18125905762 0.0335477051354533 0.0796861825142048 0 1 1
"ENSMUSG00000037351.9" 1835.71633251385 -0.302688172555433 0.0620522897947578 0 1 1
"ENSMUSG00000026117.10" 34.3651907171317 0.223276563393484 0.400361608090579 0 1 1
"ENSMUSG00000026116.11" 2115.94297164037 0.385219386125241 0.0659123480424315 0 1 1
"ENSMUSG00000080054.3" 12.2346550217786 0.754959571475156 0.66696282811172 0.254882376631527 0.798813948238654 1
"ENSMUSG00000050122.19" 49.8955678535144 -0.108515213670191 0.335277581943314 0 1 1
"ENSMUSG00000026114.14" 10.084962567344 -0.329937987432083 0.666262413132277 0 1 1
"ENSMUSG00000026113.17" 130.066276947802 0.441246904915748 0.204804213846663 0 1 1
"ENSMUSG00000026112.7" 1618.26476695356 0.11633692439816 0.0665710500680853 0 1 1
"ENSMUSG00000026111.15" 484.315779974 0.171840765223532 0.11451648970058 0 1 1
"ENSMUSG00000026110.15" 154.224867004255 -0.665845884936507 0.189082936931038 -0.42776670136476 0.668820982312402 1
"ENSMUSG00000026090.16" 12.1926957614751 1.61224211243233 0.71245951739976 1.44187787042329 0.149336830099094 0.705978626572139
"ENSMUSG00000060771.15" 46.4436453112647 -0.244262248048009 0.342416234669871 0 1 1
"ENSMUSG00000037216.5" 107.044536050459 0.000976448940929248 0.230931575243049 0 1 1
"ENSMUSG00000026088.15" 338.397118458833 0.399527891030746 0.128124677988397 0 1 1
"ENSMUSG00000026087.11" 679.119292230848 -0.0625993614071766 0.0978872448812875 0 1 1
"ENSMUSG00000058407.12" 737.908731867833 -0.143051768572406 0.101790733391258 0 1 1
"ENSMUSG00000026083.12" 3211.65360735692 -0.509972151557898 0.0603438424547416 0 1 1
"ENSMUSG00000026082.11" 1412.25551442249 0.890968152408034 0.076712392151372 3.98899894925784 6.63527155279974e-05 0.00082271546841074
"ENSMUSG00000103804.1" 15.6495635290439 2.17616881721243 0.636633145047681 2.49940853514955 0.0124400807350035 0.0873091068467105
"ENSMUSG00000037138.18" 15.4263760398684 0.63645599410896 0.612056684891295 0.084131902581784 0.9329515599608 1
"ENSMUSG00000048814.11" 66.9060464705901 2.61653207833259 0.374577297729465 5.42363242493868 5.83999132701973e-08 1.16265179447076e-06
"ENSMUSG00000026080.13" 43.7373188627377 -0.3662634573758 0.353429412423146 0 1 1
"ENSMUSG00000026078.10" 665.608308212396 -0.20551515902743 0.101779527479036 0 1 1
"ENSMUSG00000103046.1" 24.6371304624202 0.79195112929631 0.465944512577779 0.444234502151373 0.656873049938122 1
"ENSMUSG00000026077.15" 12.7555399570475 -0.111489761243766 0.65354934368943 0 1 1
"ENSMUSG00000073702.11" 2678.06174079162 -0.508693331289099 0.12565561823106 0 1 1
"ENSMUSG00000003134.10" 685.219533315683 -0.177219805694921 0.0974084901043217 0 1 1
"ENSMUSG00000003135.15" 988.862529279583 -0.54634431361875 0.0793629829461397 0 1 1
"ENSMUSG00000085894.1" 12.9916568027591 -0.135218377100923 0.631952514968665 0 1 1
"ENSMUSG00000048234.13" 312.86570132018 -0.537492743115344 0.138001988214013 0 1 1
"ENSMUSG00000050967.5" 40.1173658971458 -1.13229269517902 0.358539599303388 -1.52655437647969 0.12687185925441 0.617326585391078
"ENSMUSG00000097083.1" 14.4510080553707 0.693666487764707 0.618504698256845 0.175752888134747 0.860488083216396 1
"ENSMUSG00000026074.15" 5594.28419497714 -0.18164708509491 0.0455771095289909 0 1 1
"ENSMUSG00000026072.12" 13.1317652565593 -0.197229419336124 0.636729403088642 0 1 1
"ENSMUSG00000070942.8" 24.3706264281305 0.582745206848312 0.468932275142416 0 1 1
"ENSMUSG00000041945.12" 28.0773490428795 0.979419877890002 0.470233822457465 0.838853690079953 0.40155141770067 1
"ENSMUSG00000045515.4" 14.8766360549182 1.44643525151029 0.653103520628237 1.31904472044564 0.187154162197293 0.850072005995738
"ENSMUSG00000060679.14" 1024.69569200954 -0.264349636891536 0.0814482069992312 0 1 1
"ENSMUSG00000070939.9" 353.095995981027 0.0423635582386053 0.135742564795113 0 1 1
"ENSMUSG00000010290.7" 604.060324515396 -0.232543959656048 0.103816200343173 0 1 1
"ENSMUSG00000094497.1" 370.149321247854 -0.430891200498586 0.231300454361988 0 1 1
"ENSMUSG00000066877.11" 316.645018843978 -0.445473718898358 0.137444421965268 0 1 1
"ENSMUSG00000057363.12" 376.968456003456 -0.192552378098899 0.122325954214386 0 1 1
"ENSMUSG00000090243.1" 13.7167959652832 -1.39129232284853 0.65159451793701 -1.23747177106441 0.215911988067877 0.953723734793576
"ENSMUSG00000100701.1" 15.1264956494412 -0.335612982855956 0.629737997372878 0 1 1
"ENSMUSG00000041763.14" 2022.24760121877 0.098308908057377 0.0631652825092783 0 1 1
"ENSMUSG00000026049.11" 119.90150505923 -1.38379099323613 0.219344188010726 -3.64189495860229 0.000270638508239767 0.00292244103435379
"ENSMUSG00000026047.13" 149.856638795056 -2.65243985408963 0.206654026597372 -10.0045345711874 1.45574596825246e-23 1.03401855584163e-21
"ENSMUSG00000041684.11" 204.265401199542 -2.02358216665945 0.169548021643912 -8.48502773426465 2.15667287026008e-17 1.13779818838697e-15
"ENSMUSG00000026048.16" 690.093355604375 0.799089975637446 0.092503078617959 2.31481457823306 0.020623081766184 0.135000005676129
"ENSMUSG00000056870.9" 139.319116763139 1.33128188148647 0.211170764195835 3.53419841807835 0.000409013905403976 0.00422000843276292
"ENSMUSG00000026042.16" 86.1709673964003 0.390188034447579 0.293369032732507 0 1 1
"ENSMUSG00000025995.16" 2456.8424918004 0.0898734161546002 0.0617030374047563 0 1 1
"ENSMUSG00000084817.3" 27.3789938715932 -1.03765699373156 0.465662405805819 -0.972151686213585 0.33097509201403 1
"ENSMUSG00000025993.10" 52.6514792714635 2.70289629421616 0.416327859672614 5.08717767569165 3.63431324775009e-07 6.52744825374174e-06
"ENSMUSG00000025986.6" 1315.59054454033 -0.680215037442683 0.0788041897545015 -1.20872426984234 0.226768794342833 0.987771816116316
"ENSMUSG00000100033.1" 13.3920163515617 -0.423069600297893 0.714774322734055 0 1 1
"ENSMUSG00000026107.11" 562.046604882623 -0.508734925480551 0.10000410475231 0 1 1
"ENSMUSG00000018417.14" 1149.71247684636 -0.703456844431308 0.0772818268301489 -1.53327565574479 0.1252079501838 0.611287083587402
"ENSMUSG00000072324.4" 140.778173583023 -0.497795248394846 0.198280773895606 0 1 1
"ENSMUSG00000062939.11" 73.4282449889109 1.11033602140942 0.274842712099077 1.91154248433873 0.0559349025897878 0.315372895136279
"ENSMUSG00000026104.14" 101.679774870017 0.792065417988418 0.237706175145109 0.871255940830457 0.383614421557006 1
"ENSMUSG00000026103.14" 952.017088309547 -0.0548514128887852 0.0878916885936173 0 1 1
"ENSMUSG00000002881.14" 181.067293104773 0.723714796985892 0.185400966246716 0.748390362108988 0.454224734183116 1
"ENSMUSG00000043015.15" 345.206123070853 0.719420920534735 0.130032330548486 1.034038375275 0.30111822338908 1
"ENSMUSG00000041439.15" 102.544372079474 1.86377635233899 0.24599817864197 5.19846878004348 2.00936864164965e-07 3.74208507901421e-06
"ENSMUSG00000026102.9" 61.680261020432 0.449960277205064 0.298501067384682 0 1 1
"ENSMUSG00000041426.12" 306.978179412241 -0.0410476036022714 0.133384528011258 0 1 1
"ENSMUSG00000043629.12" 646.886312394217 0.734273810408978 0.0990215975556298 1.50786609561555 0.131588801583957 0.636257196777542
"ENSMUSG00000026098.13" 409.082293105468 -0.396686448296131 0.120449448503903 0 1 1
"ENSMUSG00000026097.9" 227.692116724061 0.346264729595872 0.158086621970796 0 1 1
"ENSMUSG00000026096.14" 197.752042861313 0.669152860803917 0.17127720920072 0.491544441176047 0.623041427912114 1
"ENSMUSG00000026095.15" 96.0232109179213 -0.0865963000480206 0.245070259168978 0 1 1
"ENSMUSG00000096141.2" 11.5011909647606 0.569981177599585 0.670127057982929 0 1 1
"ENSMUSG00000026094.14" 313.480621014687 0.810788678989365 0.142051701916048 1.58974637559549 0.111891985641514 0.559657897042744
"ENSMUSG00000042807.15" 8.96023769746643 1.72569521548286 0.900718197999939 1.2664701538114 0.205344808369678 0.912345877820719
"ENSMUSG00000041303.7" 1020.83137871797 0.00975373548624385 0.078117091893535 0 1 1
"ENSMUSG00000073678.4" 827.943762911322 0.454371224452005 0.0919110943011508 0 1 1
"ENSMUSG00000052331.14" 9.87029658752135 0.812421549125335 0.774476045944233 0.293694104027276 0.768991660037459 1
"ENSMUSG00000025982.13" 6801.30649055623 0.0621436415931379 0.0451871701503163 0 1 1
"ENSMUSG00000025981.13" 296.613424005244 -0.278530405333223 0.138854581466154 0 1 1
"ENSMUSG00000025980.14" 6988.48960742433 -0.472397370222452 0.048879204007339 0 1 1
"ENSMUSG00000073676.4" 3103.22917488871 0.148647232312126 0.0528294905780317 0 1 1
"ENSMUSG00000025979.13" 682.690943417932 -0.00458743366408978 0.102186556929581 0 1 1
"ENSMUSG00000025978.14" 14.2082591831626 -1.02921908774651 0.61419289582651 -0.723317690654043 0.469484726607644 1
"ENSMUSG00000046994.9" 373.84935909336 0.146851404442056 0.121638266351973 0 1 1
"ENSMUSG00000025977.15" 24.9580250471201 -0.0662284508908609 0.469581481259222 0 1 1
"ENSMUSG00000100215.1" 109.383947949442 -0.345410168981561 0.234868180160299 0 1 1
"ENSMUSG00000038331.15" 214.451078022839 0.586471732308408 0.162944834540353 0.00926222418470194 0.992609919988828 1
"ENSMUSG00000097519.2" 62.4587599434522 0.209588254544414 0.316272212063291 0 1 1
"ENSMUSG00000038323.3" 347.694881079354 0.479860637651068 0.131440246172188 0 1 1
"ENSMUSG00000048495.16" 224.117645047937 0.597898019469068 0.171695335358372 0.0753399544659263 0.939944232730987 1
"ENSMUSG00000025971.6" 333.304224211085 0.0785324470510886 0.12817201059683 0 1 1
"ENSMUSG00000038305.15" 209.206478655342 -0.0341060636214303 0.160186492726784 0 1 1
"ENSMUSG00000054770.16" 304.746979773282 0.398682646550005 0.139057247263765 0 1 1
"ENSMUSG00000026039.9" 2167.85703404118 -0.270111347997914 0.0684855264033657 0 1 1
"ENSMUSG00000063558.4" 39.1311436560142 0.236222055616213 0.367753597815718 0 1 1
"ENSMUSG00000064294.12" 50.5034260358157 0.391022420838355 0.416932152171767 0 1 1
"ENSMUSG00000051223.14" 5744.19400835264 -0.379916769026509 0.047968241483548 0 1 1
"ENSMUSG00000026034.17" 2128.32421363724 0.783516235379201 0.0673910321216055 2.94629312546749 0.00321607467857444 0.0263684545137179
"ENSMUSG00000026035.15" 330.107541326301 -0.138599687160595 0.131401040964207 0 1 1
"ENSMUSG00000026036.17" 546.745274975106 -0.392534777733002 0.105439191801244 0 1 1
"ENSMUSG00000026037.14" 1612.58566019771 0.190590127782777 0.0673571308533422 0 1 1
"ENSMUSG00000038174.14" 301.638227822113 0.315698852009778 0.150059357883 0 1 1
"ENSMUSG00000026032.8" 279.172679497966 -0.638281936894278 0.156378589317029 -0.340963787983958 0.733130842961713 1
"ENSMUSG00000026031.15" 93.4615946607204 0.746272942792567 0.263182767918818 0.612921747677528 0.539928082591343 1
"ENSMUSG00000026029.14" 70.5676357926609 0.0773519103294483 0.283374994097979 0 1 1
"ENSMUSG00000026028.12" 612.912463745141 -0.63595910374656 0.100967822553383 -0.505077773648543 0.613504211659361 1
"ENSMUSG00000026027.13" 159.342303528983 0.578631691820694 0.194152233450088 0 1 1
"ENSMUSG00000038079.14" 249.51181083995 0.653871279995994 0.162710161373618 0.423506305279905 0.671925899192162 1
"ENSMUSG00000026024.14" 789.952913098406 0.306909757459961 0.0909888209099433 0 1 1
"ENSMUSG00000041075.8" 538.404323795458 -0.0182903374541894 0.101820400605183 0 1 1
"ENSMUSG00000047361.16" 14.9047778336107 0.713968154751681 0.637477126069194 0.202369071382998 0.839628205618721 1
"ENSMUSG00000026021.15" 911.598224512263 -0.479276460556146 0.0867363107734351 0 1 1
"ENSMUSG00000103821.1" 12.1768517944061 0.372905683763171 0.658213718745855 0 1 1
"ENSMUSG00000026020.9" 5331.1577982912 -0.0802134927070942 0.0499976003867108 0 1 1
"ENSMUSG00000067336.6" 312.019757246151 -0.540498896975693 0.132802783253354 0 1 1
"ENSMUSG00000041040.12" 726.419419655411 -0.254131915797791 0.0895264538953611 0 1 1
"ENSMUSG00000026019.15" 1450.2787847131 0.286204495755245 0.0694591561624868 0 1 1
"ENSMUSG00000026017.13" 97.1364359322844 -0.172321942248455 0.237118205566114 0 1 1
"ENSMUSG00000073664.11" 602.884374481833 0.399170967024466 0.109800479786207 0 1 1
"ENSMUSG00000049439.13" 452.114060124236 0.0369272480119948 0.112164085442534 0 1 1
"ENSMUSG00000026782.15" 642.501583363589 -0.79916915887728 0.0983251205514814 -2.17855474729847 0.0293647609997692 0.182609281448191
"ENSMUSG00000026014.15" 894.868922207137 -0.877182737047538 0.0879153009755509 -3.32388370492695 0.000887732069003799 0.00848991393462023
"ENSMUSG00000101188.1" 195.297805342826 -0.406013406044966 0.168533132781437 0 1 1
"ENSMUSG00000081382.1" 12.2715644150137 0.32569859448559 0.69165978874199 0 1 1
"ENSMUSG00000052062.14" 14.8743569900886 2.75040659505811 0.742146381417243 2.91781264257019 0.00352496079184611 0.0285557266074344
"ENSMUSG00000025969.15" 444.955525883601 -0.206001886930854 0.117601496495823 0 1 1
"ENSMUSG00000040865.15" 764.889105072682 -0.288182852644116 0.102569696167867 0 1 1
"ENSMUSG00000084799.7" 18.2390215315453 0.0485592600945127 0.578171362625832 0 1 1
"ENSMUSG00000101599.1" 53.5420186117167 0.287046248388915 0.325914743935615 0 1 1
"ENSMUSG00000025968.16" 1772.59748477597 -0.189215052874434 0.0687931588041518 0 1 1
"ENSMUSG00000025967.16" 10466.4179928413 -0.467074052537039 0.0482308641904631 0 1 1
"ENSMUSG00000086730.2" 15.8303575839111 0.198074898906018 0.582660863006411 0 1 1
"ENSMUSG00000027520.16" 1013.62924627482 0.0631743661697141 0.0911338311479955 0 1 1
"ENSMUSG00000025964.15" 499.356473820269 -0.330870221963146 0.108842242354395 0 1 1
"ENSMUSG00000025962.15" 728.098402421982 0.22952494165575 0.0910772702637707 0 1 1
"ENSMUSG00000025959.13" 308.38762064089 0.509500467548744 0.140531075498229 0 1 1
"ENSMUSG00000025958.14" 763.226538353886 -0.428458102018926 0.0886431775242942 0 1 1
"ENSMUSG00000025956.10" 126.120678858065 0.238044765973858 0.214556146454566 0 1 1
"ENSMUSG00000087213.2" 79.616984328687 -0.0909851648324721 0.273009236432984 0 1 1
"ENSMUSG00000070871.10" 218.008880796069 -0.492995101263391 0.157803661333617 0 1 1
"ENSMUSG00000045005.9" 2686.11738978813 0.147974101859072 0.0564889494855397 0 1 1
"ENSMUSG00000051344.13" 298.453360203936 -0.385333539754785 0.134475215114779 0 1 1
"ENSMUSG00000084416.3" 238.032559692213 0.129833854882665 0.178721668156317 0 1 1
"ENSMUSG00000044816.10" 73.5093590050642 1.06967921817388 0.281588726243932 1.72136407560873 0.0851847788850158 0.448282520305174
"ENSMUSG00000025950.16" 2546.41685584717 -0.0172354082878871 0.0570593380612814 0 1 1
"ENSMUSG00000025949.16" 1040.81642985745 0.271651544049077 0.0867934009742405 0 1 1
"ENSMUSG00000015222.18" 136.74419182308 0.731657932712784 0.214331674448966 0.684431885155441 0.493702487519532 1
"ENSMUSG00000026005.15" 860.45249959442 0.158810060148581 0.098124850159321 0 1 1
"ENSMUSG00000026004.15" 103.924126322678 0.494207301562541 0.261144753061375 0 1 1
"ENSMUSG00000026003.5" 472.707213657027 1.26440360287653 0.119098521747702 5.70486595622659 1.16434680481276e-08 2.52811706390605e-07
"ENSMUSG00000082769.3" 12.2161719102626 -0.367290902144635 0.699451295041125 0 1 1
"ENSMUSG00000026000.16" 601.975507215988 0.678849207773434 0.101604169110803 0.92404384459747 0.35546348861902 1
"ENSMUSG00000025991.8" 35.842213707492 1.19920626861225 0.415960484661979 1.47668778776004 0.139759347233317 0.670569712540034
"ENSMUSG00000025997.13" 36.1097893303649 1.00347270964642 0.420163126152725 0.996066010735893 0.319218073122855 1
"ENSMUSG00000053153.14" 17.1105440143717 1.83619779344325 0.622714253708738 2.00932495967457 0.0445026825703128 0.259186410437318
"ENSMUSG00000026196.7" 863.089294362675 -0.571189560146764 0.0905200220442859 0 1 1
"ENSMUSG00000026192.13" 2759.71136730392 -0.643840488592039 0.0614903391551413 -0.957516069676121 0.338306839368652 1
"ENSMUSG00000026193.15" 25217.6655531317 0.201891925856854 0.0427765263099692 0 1 1
"ENSMUSG00000073652.10" 12.2066246116709 0.251841177362317 0.673498592536545 0 1 1
"ENSMUSG00000101496.1" 59.6869272514498 -0.595061053073521 0.301423516741874 -0.0335028681952933 0.973273578628301 1
"ENSMUSG00000039395.8" 1090.4856518426 -0.63525099315824 0.0750681105695799 -0.669904864469343 0.502918438577014 1
"ENSMUSG00000026189.13" 276.443785116867 -0.524843324883663 0.139659206648194 0 1 1
"ENSMUSG00000026187.9" 1981.89429559791 -0.623604674179156 0.0621829692471206 -0.621426958632876 0.534318738923347 1
"ENSMUSG00000039354.16" 337.393971057318 -1.53932591808308 0.128283825055292 -7.43946804634629 1.01091548949157e-13 3.88295935977266e-12
