"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ENSMUSG00000025915.14" 509.498214168701 -0.0058779730368098 0.107817140021612 0 1 1
"ENSMUSG00000046101.16" 18.1168237992144 -1.53653421896811 0.531599295144887 -1.79001689230533 0.0734511958278185 1
"ENSMUSG00000098234.7" 531.929633004354 -0.187079989853756 0.114354000534212 0 1 1
"ENSMUSG00000099032.2" 158.69478954758 0.802067443292163 0.190622555233105 1.13892578087372 0.25473411160453 1
"ENSMUSG00000025917.9" 1403.54293348622 -0.0184545725249674 0.0696675635783565 0 1 1
"ENSMUSG00000056763.16" 749.560248630383 -0.211848367082899 0.0880537152901082 0 1 1
"ENSMUSG00000067851.11" 1253.72792262289 0.193714359098647 0.0771686135905484 0 1 1
"ENSMUSG00000048960.13" 726.121274731718 0.766844093945433 0.124670664007052 1.45889648276831 0.144593601354438 1
"ENSMUSG00000057715.13" 236.583724870048 -0.243447956284405 0.158598825677921 0 1 1
"ENSMUSG00000016918.15" 938.4765210646 0.240994560947386 0.0837832250920489 0 1 1
"ENSMUSG00000025938.16" 86.4500989374388 0.306671382483525 0.252061711624896 0 1 1
"ENSMUSG00000042414.7" 450.994546080264 -0.845487667518496 0.113604913117725 -2.29325615985786 0.0218332616025052 0.39718552477659
"ENSMUSG00000005886.14" 1079.12631546625 0.0901125106179377 0.0796637734088553 0 1 1
"ENSMUSG00000025935.10" 1685.89928584294 -0.0116386607595955 0.0637077305728252 0 1 1
"ENSMUSG00000025937.6" 1805.37399326597 0.263342304991109 0.0633668558956645 0 1 1
"ENSMUSG00000102982.1" 14.5741764713831 -0.0410107791473809 0.601799277356429 0 1 1
"ENSMUSG00000025932.14" 450.540780581071 0.0022349137377667 0.117772091108647 0 1 1
"ENSMUSG00000025930.6" 61.7921941925585 -0.822937335505712 0.291882210000084 -0.815311199625657 0.414894199624587 1
"ENSMUSG00000082193.1" 23.6826037098249 -0.128986815513174 0.49626841337302 0 1 1
"ENSMUSG00000032769.5" 52.5536526156653 0.760396751085165 0.368636241733215 0.475900713232021 0.634145114040864 1
"ENSMUSG00000025925.14" 1497.85551881907 -0.253214367311417 0.0740415161423669 0 1 1
"ENSMUSG00000043716.13" 14556.8645411785 -0.239495082948348 0.0466846310639271 0 1 1
"ENSMUSG00000025921.7" 91.3582537423802 0.162843517290735 0.262759943314176 0 1 1
"ENSMUSG00000025920.19" 270.182512097431 0.610080234679812 0.159972989619871 0.157012343260824 0.875235120246749 1
"ENSMUSG00000025939.19" 377.345920144734 -0.138479555290893 0.122513254112674 0 1 1
"ENSMUSG00000079658.9" 721.600455801065 -0.568015236831584 0.0906579507471296 0 1 1
"ENSMUSG00000025940.6" 261.836676213992 0.16097033616255 0.142073864434413 0 1 1
"ENSMUSG00000091020.3" 43.909595520525 0.36755770964175 0.351181179724108 0 1 1
"ENSMUSG00000042686.5" 56.6522498562889 1.25044883216425 0.372180617021389 1.78807358848794 0.0737641361034948 1
"ENSMUSG00000025776.13" 44.7871642684427 0.0348398780796021 0.386343917867482 0 1 1
"ENSMUSG00000043760.16" 29.2869363036249 2.66807008193544 0.855367520583111 2.43533630993402 0.014877954448786 0.287593877688551
"ENSMUSG00000041872.9" 13.9209637749111 -0.404619752248268 0.611413041084469 0 1 1
"ENSMUSG00000041859.10" 6782.07043732828 -0.302907588553022 0.041746641818165 0 1 1
"ENSMUSG00000025931.15" 390.53435288175 0.0246541913621887 0.120339736768701 0 1 1
"ENSMUSG00000041809.5" 53.6215926210564 0.440764311041379 0.304755588065853 0 1 1
"ENSMUSG00000041779.5" 384.422857135413 -0.0244170522505641 0.122190778642057 0 1 1
"ENSMUSG00000025933.15" 51.241461949566 -0.179504670155164 0.319198625954509 0 1 1
"ENSMUSG00000025934.15" 67.4369764629148 -0.553186711600275 0.270184406829586 0 1 1
"ENSMUSG00000082935.3" 31.6655937222003 -0.829087913589106 0.411251027567662 -0.593616541973952 0.552768614516547 1
"ENSMUSG00000041670.17" 62.93932599989 0.121915209682185 0.275488500505113 0 1 1
"ENSMUSG00000026158.11" 153.871574588299 0.447467100071589 0.188415787533879 0 1 1
"ENSMUSG00000026155.13" 1325.80165121853 0.106274129070636 0.0746890683030341 0 1 1
"ENSMUSG00000026154.4" 116.373213729483 0.262900027130519 0.221878170589667 0 1 1
"ENSMUSG00000026153.15" 538.126693872559 0.428558936942008 0.112809235668876 0 1 1
"ENSMUSG00000100131.1" 21.6137148711001 -0.107134385437231 0.887523907449163 0 1 1
"ENSMUSG00000101939.1" 14.5198816325514 -0.719553652350308 0.602044832120813 -0.223556692871243 0.823102264827599 1
"ENSMUSG00000101111.1" 48.9824861004701 -0.0393093792378646 0.766767986893312 0 1 1
"ENSMUSG00000100862.1" 63.295029482404 -0.0487192409270789 0.648368291189396 0 1 1
"ENSMUSG00000102070.1" 50.2965528881698 -0.0267712157536834 0.584350102409027 0 1 1
"ENSMUSG00000101249.1" 61.7569938971222 0.358837134851954 0.754420779187056 0 1 1
"ENSMUSG00000073725.8" 374.196353064048 0.482908023163284 0.146821482811979 0 1 1
"ENSMUSG00000086240.4" 8.92296348671197 0.207203752359484 0.788116482857175 0 1 1
"ENSMUSG00000099492.1" 16.8819905728813 -0.0674100761309132 0.617300065438905 0 1 1
"ENSMUSG00000048874.15" 3115.10084634376 -0.0733344169294194 0.0584350295732861 0 1 1
"ENSMUSG00000026064.16" 18.3140902265719 -0.320371341011869 0.611352363402811 0 1 1
"ENSMUSG00000026134.11" 668.299270350017 -0.155802458213557 0.0934818120393448 0 1 1
"ENSMUSG00000004768.14" 771.52592316537 0.0284151244283296 0.094365608557633 0 1 1
"ENSMUSG00000042215.8" 42.0287297844645 1.20907726969325 0.38564672574798 1.6183587913565 0.105585297397878 1
"ENSMUSG00000042197.13" 865.638172153773 -0.791602575623745 0.0919385098273983 -2.24758999564521 0.0246023460928285 0.43578215792247
"ENSMUSG00000081402.4" 16.9016676596182 0.384428983957321 0.62300234210395 0 1 1
"ENSMUSG00000042182.16" 56.7202897729622 0.438332702457756 0.335266661676099 0 1 1
"ENSMUSG00000026131.20" 3050.00314761326 0.0239301244551331 0.0704898676726791 0 1 1
"ENSMUSG00000042111.9" 364.23736681839 -0.158798274756119 0.133632313811965 0 1 1
"ENSMUSG00000026127.13" 1300.45088484647 -0.0789410239666143 0.0716395237963021 0 1 1
"ENSMUSG00000026126.15" 38.5498045188581 1.11084965630405 0.425563879691738 1.23574199004819 0.216554484024831 1
"ENSMUSG00000037509.21" 126.009648524783 0.45086454050192 0.233815113551628 0 1 1
"ENSMUSG00000104002.2" 15.239605186441 -0.873285408613105 0.695987555355788 -0.414264458715153 0.678680439667201 1
"ENSMUSG00000037503.12" 2920.73464975559 -0.00618260305634069 0.0548041895816657 0 1 1
"ENSMUSG00000026123.11" 1383.06651567645 0.237553498161301 0.0734132383800458 0 1 1
"ENSMUSG00000103708.1" 17.3321274067446 0.240712682020984 0.563494507016527 0 1 1
"ENSMUSG00000045216.7" 2503.74693887643 0.0146350612676347 0.0615946798936181 0 1 1
"ENSMUSG00000037470.14" 3809.84153393194 0.10636343023757 0.0553278729059585 0 1 1
"ENSMUSG00000037447.16" 126.001545564497 -0.38417474296741 0.214610618475541 0 1 1
"ENSMUSG00000010453.12" 1293.52232051576 0.14628586420107 0.0724073712147535 0 1 1
"ENSMUSG00000001143.13" 353.331412815501 0.326393420615752 0.137358602795532 0 1 1
"ENSMUSG00000037408.10" 97.7021873919045 0.663656451095789 0.25575169438377 0.307696692153867 0.758313136975682 1
"ENSMUSG00000001138.13" 554.250629009707 -0.108141864426949 0.105494113278444 0 1 1
"ENSMUSG00000079610.9" 76.9420267154665 -0.114487616575559 0.283289261087399 0 1 1
"ENSMUSG00000026121.13" 64.883514881015 0.0959016205591693 0.290091177641245 0 1 1
"ENSMUSG00000046337.17" 492.016005869746 0.419725447272604 0.117960345877348 0 1 1
"ENSMUSG00000061518.11" 1805.18125905762 0.0448937659160382 0.0797172887177993 0 1 1
"ENSMUSG00000037351.9" 1835.71633251385 -0.207272055359268 0.0618028264297144 0 1 1
"ENSMUSG00000026117.10" 34.3651907171317 -0.158492417130633 0.410006585620025 0 1 1
"ENSMUSG00000026116.11" 2115.94297164037 0.101252058920286 0.0667092058788719 0 1 1
"ENSMUSG00000080054.3" 12.2346550217786 0.667541137105279 0.671408579846097 0.122993120527372 0.902112545629348 1
"ENSMUSG00000050122.19" 49.8955678535144 -0.244900150838472 0.338566312270008 0 1 1
"ENSMUSG00000026114.14" 10.084962567344 -1.35912487045766 0.725938746635852 -1.06642932798963 0.286229609931441 1
"ENSMUSG00000026113.17" 130.066276947802 0.192438160099104 0.208594982536584 0 1 1
"ENSMUSG00000026112.7" 1618.26476695356 0.0639883979096878 0.0668212263273717 0 1 1
"ENSMUSG00000026111.15" 484.315779974 0.0478683072574519 0.115551094514894 0 1 1
"ENSMUSG00000026110.15" 154.224867004255 -0.197878863135151 0.182889731473739 0 1 1
"ENSMUSG00000026090.16" 12.1926957614751 0.789413928442044 0.744376867787848 0.274661178454511 0.783576559511809 1
"ENSMUSG00000060771.15" 46.4436453112647 0.224201540511895 0.331766765041707 0 1 1
"ENSMUSG00000037216.5" 107.044536050459 0.367317302044123 0.226414107717512 0 1 1
"ENSMUSG00000026088.15" 338.397118458833 0.156436647833355 0.130353020648567 0 1 1
"ENSMUSG00000026087.11" 679.119292230848 -0.0742154335726882 0.0980845198902879 0 1 1
"ENSMUSG00000058407.12" 737.908731867833 -0.153665456259189 0.101963542767353 0 1 1
"ENSMUSG00000026083.12" 3211.65360735692 -0.316129883375951 0.0599816184753308 0 1 1
"ENSMUSG00000026082.11" 1412.25551442249 0.177916315198252 0.0790921036933436 0 1 1
"ENSMUSG00000103804.1" 15.6495635290439 0.892625759451774 0.677703862638543 0.453978906852877 0.649844008689998 1
"ENSMUSG00000037138.18" 15.4263760398684 0.656665023675478 0.612194972434934 0.117123671677885 0.906762051548668 1
"ENSMUSG00000048814.11" 66.9060464705901 0.728404462187041 0.420332626794422 0.341258213905055 0.732909202236314 1
"ENSMUSG00000026080.13" 43.7373188627377 -0.589295274299407 0.360256565234584 -0.0120269108084929 0.990404144886918 1
"ENSMUSG00000026078.10" 665.608308212396 -0.120754877625161 0.101422698680587 0 1 1
"ENSMUSG00000103046.1" 24.6371304624202 -0.48891477704212 0.516514287914092 0 1 1
"ENSMUSG00000026077.15" 12.7555399570475 -0.0722256361515875 0.652798107089435 0 1 1
"ENSMUSG00000073702.11" 2678.06174079162 -0.425257919274281 0.125588749151474 0 1 1
"ENSMUSG00000003134.10" 685.219533315683 -0.145749161502304 0.097366167305437 0 1 1
"ENSMUSG00000003135.15" 988.862529279583 -0.299215666936766 0.0782064999077714 0 1 1
"ENSMUSG00000085894.1" 12.9916568027591 -0.294944553367263 0.640113035477125 0 1 1
"ENSMUSG00000048234.13" 312.86570132018 -0.497405792155541 0.137841683198981 0 1 1
"ENSMUSG00000050967.5" 40.1173658971458 -0.617087678344752 0.344701816286784 -0.0931970071108324 0.925747052022128 1
"ENSMUSG00000097083.1" 14.4510080553707 -0.0771677258934431 0.654737855104953 0 1 1
"ENSMUSG00000026074.15" 5594.28419497714 -0.0668813406261837 0.0454505685298931 0 1 1
"ENSMUSG00000026072.12" 13.1317652565593 -0.252573874076318 0.640699229725529 0 1 1
"ENSMUSG00000070942.8" 24.3706264281305 0.402286368060155 0.474724699215432 0 1 1
"ENSMUSG00000041945.12" 28.0773490428795 0.860575461021799 0.474078044805414 0.581366218749422 0.560993659896206 1
"ENSMUSG00000045515.4" 14.8766360549182 1.24406895729056 0.660522931786152 0.997855524541865 0.318349421191614 1
"ENSMUSG00000060679.14" 1024.69569200954 -0.160582041011417 0.0810915070044415 0 1 1
"ENSMUSG00000070939.9" 353.095995981027 0.00659895968077007 0.136224487096092 0 1 1
"ENSMUSG00000010290.7" 604.060324515396 -0.145624976915934 0.103438051895948 0 1 1
"ENSMUSG00000094497.1" 370.149321247854 -0.337452151425812 0.230990346347334 0 1 1
"ENSMUSG00000066877.11" 316.645018843978 -0.113333889195952 0.13464873113709 0 1 1
"ENSMUSG00000057363.12" 376.968456003456 -0.0120511150142241 0.12103359767838 0 1 1
"ENSMUSG00000090243.1" 13.7167959652832 -0.101931424299196 0.593732547013662 0 1 1
"ENSMUSG00000100701.1" 15.1264956494412 -0.196591243471414 0.624161306318103 0 1 1
"ENSMUSG00000041763.14" 2022.24760121877 -0.0022317012481576 0.063523895071927 0 1 1
"ENSMUSG00000026049.11" 119.90150505923 -0.893797156817334 0.210780250202372 -1.46519731236519 0.142867092665455 1
"ENSMUSG00000026047.13" 149.856638795056 -2.57963525065636 0.205281648859979 -9.7167611474894 2.55788326803228e-22 4.46366419674523e-20
"ENSMUSG00000041684.11" 204.265401199542 -1.51226292680062 0.161018997849179 -5.75895042489353 8.46385534271394e-09 5.17907338827972e-07
"ENSMUSG00000026048.16" 690.093355604375 0.182055198432379 0.0958689674722216 0 1 1
"ENSMUSG00000056870.9" 139.319116763139 1.06883180200257 0.214235993720694 2.25858079624214 0.0239094734841781 0.425534172440043
"ENSMUSG00000026042.16" 86.1709673964003 0.226651341684343 0.297187827925789 0 1 1
"ENSMUSG00000025995.16" 2456.8424918004 0.0796509344897404 0.0617855032623342 0 1 1
"ENSMUSG00000084817.3" 27.3789938715932 -0.151150434286453 0.435672505572311 0 1 1
"ENSMUSG00000025993.10" 52.6514792714635 2.18879371473258 0.423863994424335 3.78383452029145 0.000154430521158001 0.0052221899917903
"ENSMUSG00000025986.6" 1315.59054454033 -0.32841421895056 0.0774938706681532 0 1 1
"ENSMUSG00000100033.1" 13.3920163515617 0.187908697585299 0.689768686638697 0 1 1
"ENSMUSG00000026107.11" 562.046604882623 -0.325922742958893 0.0988800925415836 0 1 1
"ENSMUSG00000018417.14" 1149.71247684636 -0.134431066474769 0.0749812233657525 0 1 1
"ENSMUSG00000072324.4" 140.778173583023 -0.589856015770134 0.199942101274348 -0.0244746605031571 0.98047399564851 1
"ENSMUSG00000062939.11" 73.4282449889109 0.469920360601767 0.285702734236016 0 1 1
"ENSMUSG00000026104.14" 101.679774870017 0.501449447999314 0.242511350593217 0 1 1
"ENSMUSG00000026103.14" 952.017088309547 -0.0865020452299974 0.0881407068840475 0 1 1
"ENSMUSG00000002881.14" 181.067293104773 0.60480704332488 0.187024602555372 0.106106588826188 0.915497783532805 1
"ENSMUSG00000043015.15" 345.206123070853 0.555576975117854 0.131368110447538 0 1 1
"ENSMUSG00000041439.15" 102.544372079474 1.02995585621196 0.256714677303221 1.73341610291022 0.0830217374993305 1
"ENSMUSG00000026102.9" 61.680261020432 0.21168302133831 0.30340255763072 0 1 1
"ENSMUSG00000041426.12" 306.978179412241 0.309644085893887 0.130714234700542 0 1 1
"ENSMUSG00000043629.12" 646.886312394217 0.416903145986339 0.100821331589982 0 1 1
"ENSMUSG00000026098.13" 409.082293105468 0.0885082275190784 0.117180683766141 0 1 1
"ENSMUSG00000026097.9" 227.692116724061 -0.0695189361073746 0.162863273176484 0 1 1
"ENSMUSG00000026096.14" 197.752042861313 0.501032098750214 0.173164585880963 0 1 1
"ENSMUSG00000026095.15" 96.0232109179213 -0.174463245045511 0.246789510947014 0 1 1
"ENSMUSG00000096141.2" 11.5011909647606 0.522955526600109 0.672902463290407 0 1 1
"ENSMUSG00000026094.14" 313.480621014687 0.448094645786295 0.145251519609541 0 1 1
"ENSMUSG00000042807.15" 8.96023769746643 1.72146469864436 0.901901311972306 1.26011813358811 0.20762674962878 1
"ENSMUSG00000041303.7" 1020.83137871797 0.0514513506802014 0.0780367577091139 0 1 1
"ENSMUSG00000073678.4" 827.943762911322 0.549246201749669 0.0915834047288029 0 1 1
"ENSMUSG00000052331.14" 9.87029658752135 0.764204942059498 0.777309727340308 0.230593333691641 0.817630747001224 1
"ENSMUSG00000025982.13" 6801.30649055623 -0.172955750548369 0.045501920252907 0 1 1
"ENSMUSG00000025981.13" 296.613424005244 0.0714081985237542 0.135943315492173 0 1 1
"ENSMUSG00000025980.14" 6988.48960742433 -0.300006967954416 0.0487081877362669 0 1 1
"ENSMUSG00000073676.4" 3103.22917488871 -0.00230736045029587 0.0532378796460643 0 1 1
"ENSMUSG00000025979.13" 682.690943417932 -0.125996217884743 0.102992314722531 0 1 1
"ENSMUSG00000025978.14" 14.2082591831626 -0.653360716971366 0.597292063977924 -0.114513854067778 0.908830464684323 1
"ENSMUSG00000046994.9" 373.84935909336 -0.121899298745142 0.124125433735456 0 1 1
"ENSMUSG00000025977.15" 24.9580250471201 0.114045241009217 0.464654077661498 0 1 1
"ENSMUSG00000100215.1" 109.383947949442 -0.178527602486916 0.232696951163786 0 1 1
"ENSMUSG00000038331.15" 214.451078022839 0.49009225443406 0.164204506953806 0 1 1
"ENSMUSG00000097519.2" 62.4587599434522 0.785989652829743 0.308202863498663 0.652255951896629 0.514236070520753 1
"ENSMUSG00000038323.3" 347.694881079354 0.246199754744772 0.133421803214909 0 1 1
"ENSMUSG00000048495.16" 224.117645047937 0.368218788903426 0.173988249846066 0 1 1
"ENSMUSG00000025971.6" 333.304224211085 0.279367149129067 0.126712944661536 0 1 1
"ENSMUSG00000038305.15" 209.206478655342 -0.117340663812459 0.161411986103989 0 1 1
"ENSMUSG00000054770.16" 304.746979773282 0.378488244690877 0.139411080033914 0 1 1
"ENSMUSG00000026039.9" 2167.85703404118 -0.00650191142093848 0.067900944788764 0 1 1
"ENSMUSG00000063558.4" 39.1311436560142 0.138096455303995 0.370706802570366 0 1 1
"ENSMUSG00000064294.12" 50.5034260358157 0.765106281546979 0.407573774228762 0.441990609348462 0.658496001309991 1
"ENSMUSG00000051223.14" 5744.19400835264 -0.461188403746184 0.0481282908911388 0 1 1
"ENSMUSG00000026034.17" 2128.32421363724 0.238460745963427 0.0688656009666346 0 1 1
"ENSMUSG00000026035.15" 330.107541326301 -0.116943449779799 0.131418910913196 0 1 1
"ENSMUSG00000026036.17" 546.745274975106 -0.261665773571856 0.104714131681147 0 1 1
"ENSMUSG00000026037.14" 1612.58566019771 0.178975332787611 0.0674682765551322 0 1 1
"ENSMUSG00000038174.14" 301.638227822113 -0.170616156376052 0.154643907271558 0 1 1
"ENSMUSG00000026032.8" 279.172679497966 -0.248182025057367 0.152841680169685 0 1 1
"ENSMUSG00000026031.15" 93.4615946607204 -0.21537362565435 0.285768622730961 0 1 1
"ENSMUSG00000026029.14" 70.5676357926609 -0.121185222319159 0.288240178442687 0 1 1
"ENSMUSG00000026028.12" 612.912463745141 -0.734112575126692 0.101847244042186 -1.46444880083115 0.143071362531792 1
"ENSMUSG00000026027.13" 159.342303528983 0.488160404116809 0.195462670942675 0 1 1
"ENSMUSG00000038079.14" 249.51181083995 0.462838902449889 0.164657504773714 0 1 1
"ENSMUSG00000026024.14" 789.952913098406 0.0175839032446635 0.0928071171870761 0 1 1
"ENSMUSG00000041075.8" 538.404323795458 -0.109618170855592 0.102605883044583 0 1 1
"ENSMUSG00000047361.16" 14.9047778336107 0.513977801532481 0.645162333744551 0 1 1
"ENSMUSG00000026021.15" 911.598224512263 -0.263207253298601 0.0857913222840759 0 1 1
"ENSMUSG00000103821.1" 12.1768517944061 -0.148369933067234 0.686778084627983 0 1 1
"ENSMUSG00000026020.9" 5331.1577982912 -0.143328502073249 0.0501162607984456 0 1 1
"ENSMUSG00000067336.6" 312.019757246151 -0.238312438476055 0.130209103277988 0 1 1
"ENSMUSG00000041040.12" 726.419419655411 -0.164753170824475 0.0891563533425164 0 1 1
"ENSMUSG00000026019.15" 1450.2787847131 0.424803389988728 0.0690807353444732 0 1 1
"ENSMUSG00000026017.13" 97.1364359322844 -0.368892612588265 0.241325306184467 0 1 1
"ENSMUSG00000073664.11" 602.884374481833 0.187418917081039 0.111122126658316 0 1 1
"ENSMUSG00000049439.13" 452.114060124236 0.0675058030735576 0.112114379991917 0 1 1
"ENSMUSG00000026782.15" 642.501583363589 -0.281560516351618 0.0951303075800347 0 1 1
"ENSMUSG00000026014.15" 894.868922207137 -0.259143660991541 0.0847550775008302 0 1 1
"ENSMUSG00000101188.1" 195.297805342826 -0.140989102788235 0.165673289834281 0 1 1
"ENSMUSG00000081382.1" 12.2715644150137 -0.0750797588692092 0.710430032191344 0 1 1
"ENSMUSG00000052062.14" 14.8743569900886 1.42179489498637 0.788092959903767 1.06184477827006 0.288306157772222 1
"ENSMUSG00000025969.15" 444.955525883601 -0.0977331607983314 0.11700491738954 0 1 1
"ENSMUSG00000040865.15" 764.889105072682 -0.154109068616246 0.102003941935707 0 1 1
"ENSMUSG00000084799.7" 18.2390215315453 -0.434397566147152 0.597865487965729 0 1 1
"ENSMUSG00000101599.1" 53.5420186117167 0.346468583624526 0.325133341507899 0 1 1
"ENSMUSG00000025968.16" 1772.59748477597 -0.152487294595466 0.0687541463498268 0 1 1
"ENSMUSG00000025967.16" 10466.4179928413 -0.375857195032785 0.0481798166174503 0 1 1
"ENSMUSG00000086730.2" 15.8303575839111 0.1643504657753 0.584918279827524 0 1 1
"ENSMUSG00000027520.16" 1013.62924627482 -0.1133097912562 0.0919678610883898 0 1 1
"ENSMUSG00000025964.15" 499.356473820269 -0.165193004004548 0.107915719639648 0 1 1
"ENSMUSG00000025962.15" 728.098402421982 0.0306985146630639 0.0923287030454817 0 1 1
"ENSMUSG00000025959.13" 308.38762064089 0.396503203412429 0.141660722332659 0 1 1
"ENSMUSG00000025958.14" 763.226538353886 -0.196441488541691 0.0874470289324475 0 1 1
"ENSMUSG00000025956.10" 126.120678858065 -0.0416827249871586 0.218647337330158 0 1 1
"ENSMUSG00000087213.2" 79.616984328687 0.372217818841327 0.266238917544237 0 1 1
"ENSMUSG00000070871.10" 218.008880796069 -0.388651093081498 0.156857896548358 0 1 1
"ENSMUSG00000045005.9" 2686.11738978813 0.23967936736338 0.0563272359579214 0 1 1
"ENSMUSG00000051344.13" 298.453360203936 -0.327420597247649 0.134124544188627 0 1 1
"ENSMUSG00000084416.3" 238.032559692213 -0.05093405032617 0.180446281601968 0 1 1
"ENSMUSG00000044816.10" 73.5093590050642 0.858409696486334 0.285108095600657 0.959100074619373 0.337508332833939 1
"ENSMUSG00000025950.16" 2546.41685584717 0.188624719011272 0.0565970680228615 0 1 1
"ENSMUSG00000025949.16" 1040.81642985745 0.105992752484429 0.0875691690675821 0 1 1
"ENSMUSG00000015222.18" 136.74419182308 0.528534342794774 0.216959661457975 0 1 1
"ENSMUSG00000026005.15" 860.45249959442 -0.014085469944868 0.0990656014367811 0 1 1
"ENSMUSG00000026004.15" 103.924126322678 0.330000192957245 0.26372711635901 0 1 1
"ENSMUSG00000026003.5" 472.707213657027 0.829133403343932 0.122078805290135 2.00010888083705 0.0454885080131646 0.716013430697195
"ENSMUSG00000082769.3" 12.2161719102626 -0.104000599992833 0.68802218586487 0 1 1
"ENSMUSG00000026000.16" 601.975507215988 0.412677341976099 0.103207369401574 0 1 1
"ENSMUSG00000025991.8" 35.842213707492 1.35075040038087 0.413116705153623 1.85368417715025 0.0637843567295013 0.906229625947146
"ENSMUSG00000025997.13" 36.1097893303649 1.11325020107106 0.418009689482495 1.26381687707751 0.206295762116196 1
"ENSMUSG00000053153.14" 17.1105440143717 1.77281142682496 0.624872462353027 1.90094618929249 0.0573090612348109 0.844696121537072
"ENSMUSG00000026196.7" 863.089294362675 0.0388173631071542 0.0877542157406822 0 1 1
"ENSMUSG00000026192.13" 2759.71136730392 -0.178636711997686 0.0604864273958548 0 1 1
"ENSMUSG00000026193.15" 25217.6655531317 0.176218111943347 0.0427923959975759 0 1 1
"ENSMUSG00000073652.10" 12.2066246116709 0.00709056252030665 0.687181189636207 0 1 1
"ENSMUSG00000101496.1" 59.6869272514498 -0.548571132924908 0.300934621023991 0 1 1
"ENSMUSG00000039395.8" 1090.4856518426 -0.397558583244489 0.0740424443712238 0 1 1
"ENSMUSG00000026189.13" 276.443785116867 0.0374643212808795 0.134748289017315 0 1 1
"ENSMUSG00000026187.9" 1981.89429559791 -0.191291752370801 0.0609653349970516 0 1 1
"ENSMUSG00000039354.16" 337.393971057318 -1.46601783901249 0.127675477217664 -6.90074051408707 5.17321533425583e-12 4.48609808280405e-10
"ENSMUSG00000046330.10" 2809.2983472433 -0.693894038119377 0.103225929598011 -1.05527300962489 0.291300481467315 1
"ENSMUSG00000039323.18" 3207.83370855703 -0.272650224466038 0.0595084976426615 0 1 1
"ENSMUSG00000026185.8" 61.3423047867507 0.452242212965707 0.312252850368345 0 1 1
"ENSMUSG00000055322.16" 445.473963389591 -0.693988210115591 0.114058835735987 -0.95587254324424 0.339136632238681 1
"ENSMUSG00000006304.14" 2146.32103577063 -0.148878163044915 0.0579711655478617 0 1 1
"ENSMUSG00000006299.13" 1650.47109145802 -0.656180388052714 0.0645049326217296 -1.10406885856613 0.269563268805645 1
"ENSMUSG00000026179.14" 818.245817396604 -0.0944221751943813 0.0931367709319089 0 1 1
"ENSMUSG00000006301.17" 543.460818250365 0.418834311800214 0.100950386554377 0 1 1
"ENSMUSG00000073650.8" 20.8726594758776 1.15939273694705 0.544105401048304 1.05573338386123 0.291090040564878 1
"ENSMUSG00000026177.11" 93.0708656143013 0.931843299155599 0.259763094177314 1.33537367782377 0.181754075352182 1
"ENSMUSG00000026176.13" 569.157671379838 -0.126364744035062 0.107970015218381 0 1 1
"ENSMUSG00000026175.12" 25.9239513844121 -0.525939834381359 0.460413097610255 0 1 1
"ENSMUSG00000033364.13" 1723.35071030502 -0.108705598661904 0.0705747402197778 0 1 1
"ENSMUSG00000026174.9" 2012.69943711395 -0.146449610100853 0.0594491348815017 0 1 1
